,bedrooms,bathrooms,guests,revenue,openness,hot_tub,pool,city_encoded,host_type Encoded,ID Encoded,Cluster
51613,4,3.0,12,4650.0,31,0.0,0.0,1,1,4105,4
51661,4,3.0,11,4644.0,31,0.0,0.0,1,1,3954,4
51792,4,2.0,10,4627.0,31,0.0,0.0,1,1,3103,4
52090,4,3.0,10,4592.0,31,0.0,0.0,1,1,2606,4
52160,4,2.0,12,4584.0,30,0.0,0.0,1,1,4656,4
52252,4,2.0,9,4573.0,30,0.0,0.0,1,1,2204,4
52272,4,2.5,12,4570.0,31,0.0,0.0,1,1,2537,4
52287,4,2.5,12,4568.0,31,0.0,0.0,1,1,2537,4
52291,4,3.0,12,4567.0,30,0.0,0.0,1,1,3382,4
52292,4,3.0,12,4567.0,30,0.0,0.0,1,1,3568,4
52302,4,3.0,10,4565.0,30,0.0,0.0,1,1,1678,4
52370,4,3.0,10,4553.0,30,0.0,0.0,1,1,4958,4
52466,4,3.0,10,4543.0,31,0.0,0.0,1,1,2719,4
52476,4,2.0,10,4542.0,31,0.0,0.0,1,1,3071,4
52541,4,2.0,12,4534.0,31,0.0,0.0,1,1,2999,4
52542,4,3.0,8,4534.0,31,0.0,0.0,1,1,3096,4
52583,4,2.0,8,4529.0,30,0.0,0.0,1,1,3408,4
52606,4,2.5,11,4526.0,30,0.0,0.0,1,1,4896,4
52647,4,3.0,10,4523.0,31,0.0,0.0,1,1,5266,4
52672,4,2.0,10,4518.0,31,0.0,0.0,1,1,3071,4
52708,4,3.0,10,4514.0,31,0.0,0.0,1,1,3681,4
52746,4,2.5,12,4508.0,30,0.0,0.0,1,1,4318,4
52767,4,3.0,10,4506.0,31,0.0,0.0,1,1,3054,4
52848,4,2.0,10,4500.0,29,0.0,0.0,1,1,1721,4
52977,4,2.5,12,4493.0,31,0.0,0.0,1,1,4738,4
52991,4,2.5,12,4491.0,31,0.0,0.0,1,1,4318,4
53072,4,2.0,8,4481.0,30,0.0,0.0,1,1,3106,4
53086,4,3.0,10,4480.0,31,0.0,0.0,1,1,5252,4
53147,4,3.0,8,4474.0,30,0.0,0.0,1,1,4628,4
53148,4,3.0,10,4473.0,30,0.0,0.0,1,1,2719,4
53190,4,3.0,8,4467.0,31,0.0,0.0,1,1,3096,4
53314,4,3.0,10,4450.0,31,0.0,0.0,1,1,2083,4
53412,4,2.0,9,4438.0,31,0.0,0.0,1,1,3201,4
53441,4,3.0,8,4432.0,30,0.0,0.0,1,1,4529,4
53453,4,3.0,10,4431.0,30,0.0,0.0,1,1,5385,4
53458,4,2.5,12,4430.0,31,0.0,0.0,1,1,2537,4
53480,4,3.0,10,4427.0,30,0.0,0.0,1,1,2719,4
53576,4,2.5,9,4417.0,30,0.0,0.0,1,1,3013,4
53635,4,2.0,8,4407.0,31,0.0,0.0,1,1,2053,4
53677,4,3.0,12,4401.0,30,0.0,0.0,1,1,3601,4
53955,4,2.0,8,4369.0,31,0.0,0.0,1,1,4357,4
53987,4,2.0,8,4364.0,31,0.0,0.0,1,1,3106,4
54034,4,2.0,8,4357.0,31,0.0,0.0,1,1,3048,4
54177,4,3.0,10,4340.0,30,0.0,0.0,1,1,2719,4
54265,4,2.0,7,4327.0,31,0.0,0.0,1,1,3440,4
54295,4,2.0,9,4324.0,31,0.0,0.0,1,1,1819,4
54501,4,2.5,8,4297.0,31,0.0,0.0,1,1,2917,4
54524,4,2.0,10,4294.0,30,0.0,0.0,1,1,3071,4
54601,4,2.5,10,4283.0,30,0.0,0.0,1,1,3008,4
54604,4,2.5,12,4282.0,31,0.0,0.0,1,1,2537,4
54777,4,3.0,10,4263.0,31,0.0,0.0,1,1,4364,4
54882,4,2.0,8,4250.0,31,0.0,0.0,1,1,1994,4
54896,4,2.0,10,4250.0,30,0.0,0.0,1,1,3374,4
54962,4,3.0,12,4242.0,31,0.0,0.0,1,1,4105,4
54982,4,2.5,12,4239.0,31,0.0,0.0,1,1,1650,4
55064,4,3.0,9,4229.0,31,0.0,0.0,1,1,1927,4
55102,4,2.0,9,4225.0,31,0.0,0.0,1,1,1819,4
55141,4,3.0,8,4221.0,31,0.0,0.0,1,1,4529,4
55159,4,3.0,12,4218.0,30,0.0,0.0,1,1,3382,4
55182,4,3.0,10,4215.0,30,0.0,0.0,1,1,4364,4
55308,4,2.5,8,4200.0,28,0.0,0.0,1,1,3562,4
55347,4,3.0,8,4198.0,31,0.0,0.0,1,1,3118,4
55455,4,3.0,10,4188.0,30,0.0,0.0,1,1,2606,4
55475,4,2.0,10,4186.0,30,0.0,0.0,1,1,3072,4
55495,4,3.0,12,4184.0,31,0.0,0.0,1,1,3806,4
55582,4,2.0,10,4175.0,28,0.0,0.0,1,1,3022,4
55592,4,3.0,12,4174.0,31,0.0,0.0,1,1,3382,4
55622,4,2.0,10,4170.0,31,0.0,0.0,1,1,2597,4
55661,4,3.0,12,4166.0,30,0.0,0.0,1,1,4105,4
55704,4,3.0,10,4159.0,31,0.0,0.0,1,1,2990,4
55779,4,2.0,8,4150.0,29,0.0,0.0,1,1,1994,4
55949,4,2.0,10,4128.0,30,0.0,0.0,1,1,3374,4
56002,4,3.0,9,4123.0,31,0.0,0.0,1,1,4183,4
56025,4,2.5,11,4120.0,31,0.0,0.0,1,1,5204,4
56057,4,2.0,11,4116.0,31,0.0,0.0,1,1,3009,4
56068,4,2.0,10,4115.0,30,0.0,0.0,1,1,3374,4
56123,4,2.0,10,4108.0,31,0.0,0.0,1,1,3071,4
56179,4,2.0,9,4101.0,30,0.0,0.0,1,1,4307,4
56209,4,2.0,10,4100.0,30,0.0,0.0,1,1,2597,4
56229,4,2.0,9,4099.0,31,0.0,0.0,1,1,2941,4
56231,4,2.0,10,4099.0,30,0.0,0.0,1,1,3103,4
56242,4,2.0,10,4097.0,31,0.0,0.0,1,1,3103,4
56245,4,3.0,12,4097.0,30,0.0,0.0,1,1,3515,4
56246,4,3.0,10,4097.0,30,0.0,0.0,1,1,3529,4
56338,4,3.0,10,4089.0,31,0.0,0.0,1,1,3801,4
56439,4,2.0,8,4078.0,30,0.0,0.0,1,1,2053,4
56584,4,2.0,9,4060.0,31,0.0,0.0,1,1,2697,4
56588,4,2.0,7,4060.0,30,0.0,0.0,1,1,3440,4
56656,4,2.0,7,4050.0,30,0.0,0.0,1,1,2897,4
56697,4,3.0,10,4047.0,31,0.0,0.0,1,1,3715,4
56723,4,3.0,10,4044.0,31,0.0,0.0,1,1,2606,4
56746,4,2.0,8,4041.0,30,0.0,0.0,1,1,4436,4
56777,4,3.0,10,4038.0,31,0.0,0.0,1,1,5036,4
56786,4,2.0,9,4036.0,31,0.0,0.0,1,1,2941,4
56805,4,3.0,10,4033.0,30,0.0,0.0,1,1,3054,4
56840,4,3.0,12,4029.0,30,0.0,0.0,1,1,3320,4
56891,4,3.0,10,4023.0,31,0.0,0.0,1,1,2606,4
57066,4,2.0,7,4000.0,31,0.0,0.0,1,1,2897,4
57152,4,2.5,10,3992.0,31,0.0,0.0,1,1,2654,4
57208,4,2.0,8,3987.0,28,0.0,0.0,1,1,3048,4
57376,4,2.5,10,3967.0,30,0.0,0.0,1,1,3884,4
57381,4,2.0,10,3966.0,31,0.0,0.0,1,1,3071,4
57392,4,3.0,11,3964.0,30,0.0,0.0,1,1,4198,4
57396,4,2.0,7,3963.0,30,0.0,0.0,1,1,2897,4
57460,4,2.5,12,3955.0,30,0.0,0.0,1,1,2537,4
57508,4,3.0,10,3950.0,30,0.0,0.0,1,1,3303,4
57529,4,2.0,8,3947.0,30,0.0,0.0,1,1,4525,4
57596,4,2.5,8,3937.0,31,0.0,0.0,1,1,2917,4
57597,4,2.5,8,3937.0,31,0.0,0.0,1,1,2917,4
57598,4,2.5,8,3937.0,31,0.0,0.0,1,1,2917,4
57599,4,2.5,8,3937.0,31,0.0,0.0,1,1,2917,4
57600,4,2.5,8,3937.0,31,0.0,0.0,1,1,2917,4
57601,4,2.5,8,3937.0,31,0.0,0.0,1,1,2917,4
57603,4,2.5,11,3937.0,31,0.0,0.0,1,1,5101,4
57620,4,3.0,10,3934.0,30,0.0,0.0,1,1,4958,4
57690,4,3.0,10,3925.0,31,0.0,0.0,1,1,1678,4
57727,4,2.0,9,3920.0,30,0.0,0.0,1,1,2941,4
57747,4,3.0,10,3918.0,30,0.0,0.0,1,1,5448,4
57772,4,2.0,10,3915.0,30,0.0,0.0,1,1,3103,4
57823,4,2.0,10,3909.0,31,0.0,0.0,1,1,3374,4
58008,4,2.0,12,3892.0,30,0.0,0.0,1,1,3629,4
58041,4,2.0,9,3888.0,28,0.0,0.0,1,1,3201,4
58140,4,2.0,10,3876.0,31,0.0,0.0,1,1,3103,4
58183,4,2.5,10,3874.0,30,0.0,0.0,1,1,3884,4
58226,4,3.0,11,3870.0,30,0.0,0.0,1,1,3954,4
58232,4,2.0,9,3869.0,31,0.0,0.0,1,1,4110,4
58250,4,2.0,12,3866.0,30,0.0,0.0,1,1,3629,4
58252,4,2.0,9,3865.0,30,0.0,0.0,1,1,1506,4
58284,4,3.0,10,3862.0,31,0.0,0.0,1,1,3801,4
58324,4,3.0,12,3857.0,30,0.0,0.0,1,1,3320,4
58423,4,3.0,9,3847.0,30,0.0,0.0,1,1,4183,4
58516,4,2.0,8,3836.0,29,0.0,0.0,1,1,2457,4
58559,4,2.0,10,3830.0,30,0.0,0.0,1,1,3374,4
58594,4,3.0,10,3825.0,31,0.0,0.0,1,1,3715,4
58608,4,2.0,8,3824.0,31,0.0,0.0,1,1,4525,4
58618,4,2.0,8,3822.0,31,0.0,0.0,1,1,2934,4
58622,4,2.0,9,3822.0,31,0.0,0.0,1,1,4110,4
58703,4,2.5,8,3810.0,30,0.0,0.0,1,1,2917,4
58704,4,2.5,8,3810.0,30,0.0,0.0,1,1,2917,4
58705,4,2.5,8,3810.0,30,0.0,0.0,1,1,2917,4
58719,4,2.0,9,3808.0,30,0.0,0.0,1,1,2697,4
58764,4,2.0,8,3802.0,31,0.0,0.0,1,1,3048,4
58887,4,2.5,12,3791.0,30,0.0,0.0,1,1,3543,4
59002,4,3.0,11,3778.0,28,0.0,0.0,1,1,3593,4
59089,4,3.0,8,3769.0,30,0.0,0.0,1,1,3096,4
59097,4,2.0,10,3768.0,30,0.0,0.0,1,1,3103,4
59114,4,2.5,12,3765.0,30,0.0,0.0,1,1,1650,4
59270,4,3.0,10,3750.0,31,0.0,0.0,1,1,5105,4
59289,4,3.0,11,3748.0,30,0.0,0.0,1,1,3954,4
59346,4,2.0,12,3741.0,31,0.0,0.0,1,1,2999,4
59373,4,3.0,8,3739.0,30,0.0,0.0,1,1,3790,4
59422,4,3.0,12,3733.0,31,0.0,0.0,1,1,3806,4
59441,4,3.0,10,3730.0,30,0.0,0.0,1,1,2083,4
59465,4,3.0,10,3728.0,31,0.0,0.0,1,1,3801,4
59513,4,3.0,12,3722.0,30,0.0,0.0,1,1,4105,4
59608,4,2.0,9,3710.0,30,0.0,0.0,1,1,1506,4
59625,4,2.0,10,3708.0,30,0.0,0.0,1,1,3374,4
59632,4,2.0,8,3707.0,31,0.0,0.0,1,1,4152,4
59885,4,2.0,9,3679.0,30,0.0,0.0,1,1,1900,4
59958,4,2.0,9,3670.0,31,0.0,0.0,1,1,1900,4
59976,4,3.0,8,3669.0,31,0.0,0.0,1,1,4529,4
59993,4,3.0,12,3666.0,31,0.0,0.0,1,1,3382,4
60011,4,3.0,10,3664.0,31,0.0,0.0,1,1,5237,4
60222,4,3.0,10,3642.0,31,0.0,0.0,1,1,2606,4
60288,4,2.0,8,3632.0,30,0.0,0.0,1,1,1783,4
60290,4,2.5,10,3632.0,30,0.0,0.0,1,1,3008,4
60415,4,2.5,10,3615.0,31,0.0,0.0,0,1,3930,4
60431,4,2.5,11,3613.0,31,0.0,0.0,1,1,5101,4
60439,4,3.0,11,3612.0,31,0.0,0.0,1,1,3954,4
60623,4,3.0,10,3599.0,30,0.0,0.0,1,1,3054,4
60730,4,2.0,8,3589.0,31,0.0,0.0,1,1,3757,4
60732,4,3.0,10,3589.0,31,0.0,0.0,1,1,5137,4
60802,4,3.0,9,3581.0,31,0.0,0.0,1,1,1927,4
60896,4,2.0,8,3568.0,30,0.0,0.0,1,1,2053,4
60920,4,2.0,7,3565.0,31,0.0,0.0,1,1,3789,4
60970,4,2.5,10,3558.0,31,0.0,0.0,1,1,3008,4
60983,4,3.0,12,3557.0,31,0.0,0.0,1,1,3382,4
60987,4,2.5,10,3557.0,30,0.0,0.0,1,1,5559,4
60989,4,2.5,8,3556.0,28,0.0,0.0,1,1,2917,4
61003,4,2.0,8,3555.0,31,0.0,0.0,1,1,4436,4
61007,4,2.0,8,3554.0,31,0.0,0.0,1,1,4436,4
61023,4,2.5,10,3551.0,30,0.0,0.0,0,1,3015,4
61148,4,3.0,8,3540.0,30,0.0,0.0,1,1,4529,4
61383,4,2.0,9,3512.0,31,0.0,0.0,1,1,1819,4
61446,4,2.0,12,3505.0,30,0.0,0.0,1,1,3629,4
61590,4,3.0,11,3495.0,30,0.0,0.0,1,1,4150,4
61596,4,3.0,12,3494.0,31,0.0,0.0,1,1,4303,4
61623,4,2.5,10,3491.0,30,0.0,0.0,1,1,5559,4
61636,4,3.0,12,3489.0,30,0.0,0.0,1,1,3601,4
61648,4,2.0,10,3487.0,30,0.0,0.0,1,1,3022,4
61694,4,2.0,9,3481.0,31,0.0,0.0,1,1,1506,4
61717,4,3.0,10,3480.0,31,0.0,0.0,1,1,5120,4
61730,4,3.0,12,3477.0,31,0.0,0.0,1,1,3601,4
61748,4,2.0,10,3475.0,30,0.0,0.0,1,1,2597,4
61788,4,3.0,10,3472.0,30,0.0,0.0,1,1,5266,4
61810,4,3.0,10,3469.0,30,0.0,0.0,1,1,4364,4
61875,4,2.0,9,3461.0,31,0.0,0.0,1,1,4222,4
61975,4,3.0,10,3450.0,30,0.0,0.0,1,1,1678,4
62005,4,3.0,10,3449.0,31,0.0,0.0,1,1,3681,4
62018,4,2.0,9,3448.0,30,0.0,0.0,1,1,4493,4
62070,4,2.0,10,3441.0,31,0.0,0.0,1,1,3072,4
62097,4,3.0,12,3439.0,31,0.0,0.0,1,1,3806,4
62154,4,2.5,10,3434.0,31,0.0,0.0,1,1,3884,4
62160,4,3.0,12,3433.0,31,0.0,0.0,1,1,3382,4
62215,4,2.0,8,3426.0,30,0.0,0.0,1,1,1783,4
62311,4,2.0,9,3414.0,31,0.0,0.0,1,1,2941,4
62353,4,3.0,12,3408.0,30,0.0,0.0,1,1,3601,4
62356,4,2.5,8,3407.0,30,0.0,0.0,1,1,2917,4
62469,4,3.0,8,3396.0,31,0.0,0.0,1,1,3396,4
62523,4,3.0,9,3391.0,31,0.0,0.0,1,1,1927,4
62568,4,2.0,9,3386.0,31,0.0,0.0,1,1,1819,4
62572,4,3.0,8,3386.0,31,0.0,0.0,1,1,4529,4
62581,4,2.0,8,3384.0,30,0.0,0.0,1,1,4357,4
62613,4,3.0,8,3379.0,30,0.0,0.0,1,1,4426,4
62625,4,2.5,8,3377.0,31,0.0,0.0,1,1,4430,4
62633,4,3.0,10,3376.0,31,0.0,0.0,1,1,5036,4
62681,4,2.0,10,3371.0,31,0.0,0.0,1,1,3103,4
62783,4,3.0,12,3357.0,30,0.0,0.0,1,1,3382,4
62816,4,3.0,11,3354.0,30,0.0,0.0,1,1,3954,4
62887,4,2.5,12,3347.0,31,0.0,0.0,1,1,3543,4
62918,4,3.0,11,3342.0,30,0.0,0.0,1,1,3954,4
63013,4,2.0,10,3331.0,31,0.0,0.0,1,1,4664,4
63052,4,2.0,8,3326.0,31,0.0,0.0,1,1,1783,4
63110,4,2.0,8,3321.0,30,0.0,0.0,1,1,3408,4
63173,4,2.5,10,3314.0,31,0.0,0.0,0,1,3015,4
63176,4,2.5,12,3314.0,28,0.0,0.0,1,1,3963,4
63235,4,2.5,12,3306.0,31,0.0,0.0,1,1,3543,4
63255,4,2.0,10,3304.0,31,0.0,0.0,1,1,3072,4
63478,4,2.0,8,3280.0,31,0.0,0.0,1,1,4421,4
63497,4,2.0,7,3277.0,31,0.0,0.0,1,1,2897,4
63560,4,2.5,8,3270.0,31,0.0,0.0,1,1,2917,4
63592,4,2.0,10,3267.0,31,0.0,0.0,1,1,3071,4
63665,4,3.0,10,3257.0,31,0.0,0.0,1,1,4734,4
63699,4,2.5,8,3252.0,30,0.0,0.0,1,1,2917,4
63753,4,3.0,10,3249.0,31,0.0,0.0,1,1,5266,4
63760,4,2.0,12,3248.0,31,0.0,0.0,1,1,3629,4
63761,4,2.5,12,3248.0,30,0.0,0.0,1,1,3963,4
63780,4,3.0,10,3246.0,31,0.0,0.0,1,1,3355,4
63813,4,2.0,9,3242.0,30,0.0,0.0,1,1,1900,4
63861,4,3.0,10,3235.0,30,0.0,0.0,1,1,3715,4
63941,4,3.0,10,3224.0,31,0.0,0.0,1,1,2606,4
63942,4,3.0,10,3224.0,31,0.0,0.0,1,1,5266,4
63960,4,3.0,10,3222.0,31,0.0,0.0,1,1,2606,4
64022,4,3.0,12,3214.0,31,0.0,0.0,1,1,3515,4
64149,4,2.0,7,3200.0,31,0.0,0.0,1,1,2897,4
64219,4,2.0,9,3195.0,30,0.0,0.0,1,1,1819,4
64231,4,3.0,10,3194.0,31,0.0,0.0,1,1,5448,4
64278,4,3.0,10,3190.0,28,0.0,0.0,1,1,5036,4
64297,4,3.0,10,3188.0,30,0.0,0.0,1,1,2606,4
64298,4,2.0,10,3188.0,31,0.0,0.0,1,1,3103,4
64333,4,3.0,10,3184.0,31,0.0,0.0,1,1,4364,4
64402,4,3.0,10,3175.0,30,0.0,0.0,1,1,2083,4
64445,4,2.0,10,3170.0,31,0.0,0.0,1,1,3072,4
64465,4,2.0,8,3168.0,30,0.0,0.0,1,1,4436,4
64493,4,3.0,10,3165.0,30,0.0,0.0,1,1,5252,4
64504,4,2.5,8,3164.0,28,0.0,0.0,1,1,2917,4
64506,4,3.0,8,3164.0,31,0.0,0.0,1,1,4417,4
64562,4,3.0,10,3157.0,30,0.0,0.0,1,1,4364,4
64699,4,2.0,8,3146.0,31,0.0,0.0,1,1,3408,4
64739,4,3.0,10,3142.0,30,0.0,0.0,1,1,3681,4
64743,4,2.0,11,3141.0,30,0.0,0.0,1,1,3009,4
64780,4,3.0,11,3136.0,31,0.0,0.0,1,1,4948,4
64821,4,2.0,7,3130.0,31,0.0,0.0,1,1,3014,4
64883,4,2.0,12,3122.0,31,0.0,0.0,1,1,3629,4
64901,4,2.0,12,3120.0,30,0.0,0.0,1,1,3629,4
64955,4,2.0,9,3114.0,31,0.0,0.0,1,1,4307,4
65183,4,3.0,10,3092.0,30,0.0,0.0,1,1,4734,4
65249,4,3.0,12,3084.0,30,0.0,0.0,1,1,3806,4
65251,4,2.0,8,3084.0,30,0.0,0.0,1,1,4525,4
65264,4,2.0,8,3082.0,30,0.0,0.0,1,1,2053,4
65273,4,3.0,10,3081.0,30,0.0,0.0,1,1,2990,4
65358,4,2.5,11,3070.0,31,0.0,0.0,1,1,4896,4
65372,4,2.0,12,3069.0,30,0.0,0.0,1,1,3629,4
65396,4,3.0,10,3067.0,30,0.0,0.0,1,1,3801,4
65457,4,2.0,10,3058.0,31,0.0,0.0,1,1,2597,4
65475,4,3.0,10,3056.0,30,0.0,0.0,1,1,5036,4
65482,4,2.0,10,3055.0,30,0.0,0.0,1,1,4664,4
65508,4,2.0,9,3051.0,31,0.0,0.0,1,1,2941,4
65526,4,3.0,10,3050.0,30,0.0,0.0,1,1,2083,4
65579,4,2.0,8,3045.0,30,0.0,0.0,1,1,4152,4
65616,4,3.0,10,3040.0,28,0.0,0.0,1,1,2083,4
65676,4,3.0,10,3033.0,28,0.0,0.0,1,1,3355,4
65733,4,2.0,10,3025.0,30,0.0,0.0,1,1,3103,4
65741,4,3.0,10,3025.0,31,0.0,0.0,1,1,5252,4
65746,4,2.0,8,3024.0,30,0.0,0.0,1,1,1783,4
65831,4,2.5,12,3014.0,30,0.0,0.0,1,1,3543,4
65876,4,2.5,10,3008.0,31,0.0,0.0,0,1,3930,4
65885,4,2.0,8,3006.0,31,0.0,0.0,1,1,4639,4
65923,4,2.0,8,3001.0,31,0.0,0.0,1,1,2053,4
65976,4,2.0,9,3000.0,30,0.0,0.0,1,1,3201,4
66068,4,2.0,9,2994.0,31,0.0,0.0,1,1,1819,4
66085,4,2.0,10,2993.0,31,0.0,0.0,1,1,3374,4
66102,4,3.0,10,2992.0,31,0.0,0.0,1,1,5264,4
66135,4,2.0,9,2990.0,31,0.0,0.0,1,1,2941,4
66173,4,2.5,11,2986.0,30,0.0,0.0,1,1,5101,4
66197,4,3.0,12,2983.0,31,0.0,0.0,1,1,3601,4
66238,4,2.5,7,2979.0,30,0.0,0.0,1,1,4030,4
66248,4,2.0,8,2978.0,31,0.0,0.0,1,1,4152,4
66251,4,3.0,8,2977.0,31,0.0,0.0,1,1,1791,4
66262,4,3.0,10,2976.0,31,0.0,0.0,1,1,5266,4
66350,4,3.0,12,2965.0,31,0.0,0.0,1,1,3601,4
66428,4,2.0,9,2953.0,30,0.0,0.0,1,1,2941,4
66462,4,3.0,10,2950.0,30,0.0,0.0,1,1,2083,4
66481,4,2.5,11,2950.0,31,0.0,0.0,1,1,4896,4
66503,4,2.0,7,2948.0,31,0.0,0.0,1,1,3014,4
66550,4,2.5,12,2942.0,31,0.0,0.0,1,1,3246,4
66591,4,2.0,8,2938.0,31,0.0,0.0,1,1,3048,4
66592,4,2.0,9,2938.0,30,0.0,0.0,1,1,4110,4
66967,4,3.0,10,2899.0,30,0.0,0.0,1,1,3681,4
67063,4,2.0,9,2886.0,31,0.0,0.0,1,1,3201,4
67152,4,2.0,8,2875.0,31,0.0,0.0,1,1,1783,4
67171,4,3.0,8,2874.0,30,0.0,0.0,1,1,3790,4
67265,4,3.0,12,2862.0,31,0.0,0.0,1,1,3601,4
67310,4,2.0,9,2856.0,30,0.0,0.0,1,1,1900,4
67521,4,2.0,9,2834.0,31,0.0,0.0,1,1,1819,4
67525,4,2.0,9,2833.0,30,0.0,0.0,1,1,1819,4
67575,4,2.5,10,2826.0,31,0.0,0.0,1,1,3884,4
67680,4,2.0,9,2814.0,31,0.0,0.0,1,1,1900,4
67714,4,3.0,10,2809.0,30,0.0,0.0,1,1,5385,4
67833,4,3.0,12,2800.0,31,0.0,0.0,1,1,3806,4
67887,4,3.0,10,2796.0,30,0.0,0.0,1,1,3801,4
67911,4,3.0,10,2794.0,28,0.0,0.0,1,1,3529,4
67992,4,3.0,12,2787.0,31,0.0,0.0,1,1,4303,4
68052,4,3.0,10,2780.0,30,0.0,0.0,1,1,2083,4
68055,4,2.0,10,2780.0,31,0.0,0.0,1,1,2597,4
68221,4,3.0,10,2763.0,27,0.0,0.0,1,1,3681,4
68245,4,2.0,10,2760.0,28,0.0,0.0,1,1,3071,4
68289,4,3.0,8,2755.0,31,0.0,0.0,1,1,4628,4
68400,4,3.0,10,2745.0,30,0.0,0.0,1,1,3715,4
68433,4,3.0,10,2741.0,31,0.0,0.0,1,1,2990,4
68467,4,2.0,10,2737.0,31,0.0,0.0,1,1,3374,4
68561,4,2.0,12,2725.0,31,0.0,0.0,1,1,2999,4
68574,4,2.5,12,2723.0,31,0.0,0.0,1,1,1650,4
68600,4,2.0,7,2720.0,31,0.0,0.0,1,1,2897,4
68621,4,2.0,9,2718.0,30,0.0,0.0,1,1,4222,4
68629,4,2.0,12,2717.0,30,0.0,0.0,1,1,2999,4
68658,4,3.0,10,2713.0,31,0.0,0.0,1,1,2719,4
68682,4,2.5,12,2710.0,30,0.0,0.0,1,1,2537,4
68688,4,2.5,12,2710.0,31,0.0,0.0,1,1,4318,4
68725,4,2.0,9,2704.0,31,0.0,0.0,1,1,2697,4
68748,4,2.5,10,2701.0,30,0.0,0.0,0,1,3930,4
68812,4,3.0,10,2699.0,28,0.0,0.0,1,1,2981,4
68819,4,2.0,10,2698.0,30,0.0,0.0,1,1,3022,4
68862,4,2.5,10,2694.0,31,0.0,0.0,1,1,3884,4
68871,4,3.0,8,2693.0,31,0.0,0.0,1,1,3790,4
68965,4,2.5,10,2684.0,30,0.0,0.0,1,1,3884,4
69008,4,2.0,12,2676.0,31,0.0,0.0,1,1,3629,4
69107,4,2.0,9,2665.0,31,0.0,0.0,1,1,4110,4
69130,4,3.0,9,2661.0,31,0.0,0.0,1,1,1927,4
69197,4,2.0,10,2653.0,28,0.0,0.0,1,1,3072,4
69305,4,2.0,10,2641.0,28,0.0,0.0,1,1,2597,4
69365,4,2.0,8,2637.0,31,0.0,0.0,1,1,2934,4
69380,4,2.0,8,2635.0,31,0.0,0.0,1,1,3048,4
69423,4,3.0,12,2629.0,30,0.0,0.0,1,1,3320,4
69459,4,3.0,10,2625.0,30,0.0,0.0,1,1,2606,4
69556,4,2.0,9,2612.0,30,0.0,0.0,1,1,3201,4
69580,4,2.5,8,2610.0,31,0.0,0.0,1,1,2917,4
69618,4,2.5,10,2604.0,31,0.0,0.0,0,1,3930,4
